@type,name,typeCommunecter,image,url_communecter,url_api,address_@type,address_streetAddress,address_postalCode,address_addressLocality,address_codeInsee,address_addressCountry,geo_@type,geo_latitude,geo_longitude,description,tags_0,tags_1,tags_2,tags_3,tags_4,tags_5,tags_6,tags_7,tags_8,tags_9,slug,url_website,tags_10,tags_11,tags_12,tags_13,shortDescription,email
Organization,Boulangerie Berlier,LocalBusiness, ,https://www.communecter.org/#@boulangerieBerlier,https://www.communecter.org/api/organization/get/id/5d19dc7640bb4e3577039a17,PostalAddress,56 avenue des frères lumières,69008,LYON 8E ARRONDISSEMENT,undefined,FR,GeoCoordinates,45.745523,4.864516, ,Accepte Contenant,MCMD,Boulangerie, , , , , , , ,boulangerieBerlier,https://boulangerie-berlier.business.site/, , , , , , 
Organization,Boulangerie Pâtisserie Desdoit,LocalBusiness, ,https://www.communecter.org/#@boulangeriePatisserieDesdoit,https://www.communecter.org/api/organization/get/id/5d1cad4540bb4ebc0f9bf6c2,PostalAddress,25 rue de Redon,35000,RENNES,undefined,FR,GeoCoordinates,48.105058,-1.691122, ,Boulangerie,Pâtisserie,Boulangerie / pâtisserie,Accepte Contenant,Accepte contenant, , , , , ,boulangeriePatisserieDesdoit, , , , , , , 
Organization,Boulangerie Perrois,LocalBusiness, ,https://www.communecter.org/#@boulangeriePerrois1,https://www.communecter.org/api/organization/get/id/5d1cb18140bb4e9a109bf6e5,PostalAddress,7 rue maréchal joffre,35000,RENNES,undefined,FR,GeoCoordinates,48.109089,-1.677775, ,Boulangerie,boulangerie,Accepte Contenant,Accepte contenant, , , , , , ,boulangeriePerrois1, , , , , , , 
Organization,Thierry Bouvier - Le Kiosque Gourmand,LocalBusiness, ,https://www.communecter.org/#@thierryBouvierLeKiosqueGourmand,https://www.communecter.org/api/organization/get/id/5d1cb2b940bb4e12119bf6cf,PostalAddress,Place de la Rotonde,35000,RENNES,undefined,FR,GeoCoordinates,48.106979,-1.686601, ,Boulangerie,boulangerie,Boulangerie / pâtisserie,Pâtisserie,pâtisserie,Accepte Contenant,Traiteur,Accepte contenant, , ,thierryBouvierLeKiosqueGourmand, , , , , , , 
Organization,Au coin de la rue,LocalBusiness, ,https://www.communecter.org/#@auCoinDeLaRue,https://www.communecter.org/api/organization/get/id/5d1cb38340bb4e70119bf689,PostalAddress,Rue de la visitation,35000,RENNES,undefined,FR,GeoCoordinates,48.114227,-1.678553, ,Boulangerie,boulangerie,Sandwicherie,Sandwich,Accepte Contenant,Accepte contenant, , , , ,auCoinDeLaRue, , , , , , , 
Organization,Mamie Mesure,LocalBusiness, ,https://www.communecter.org/#@mamieMesure1,https://www.communecter.org/api/organization/get/id/5d1cb3e340bb4e84119bf689,PostalAddress,1 rue poullain duparc rennes,35000,RENNES,undefined,FR,GeoCoordinates,48.10857,-1.680265, ,Zéro déchet,ZéroDéchet,zero déchet,boutique,Café,Ateliers,Accepte Contenant,accepte contenant,Accepte contenant, ,mamieMesure1, , , , , , , 
Organization,Deiz Mat Burger,LocalBusiness, ,https://www.communecter.org/#@deizMatBurger,https://www.communecter.org/api/organization/get/id/5d1cb5f640bb4e91119bf6a7,PostalAddress,place sainte anne,35000,RENNES,undefined,FR,GeoCoordinates,48.114167,-1.680299, ,Restaurant,Restauration rapide,burgers,Accepte contenant,Accepte Contenant, , , , , ,deizMatBurger, , , , , , , 
Organization,Coffea,LocalBusiness, ,https://www.communecter.org/#@coffea1,https://www.communecter.org/api/organization/get/id/5d1cb69f40bb4ef9119bf6c2,PostalAddress,Centre Colombier,35000,RENNES,undefined,FR,GeoCoordinates,48.104952,-1.678327, ,Café,Accepte Contenant,Accepte contenant, , , , , , , ,coffea1, , , , , , , 
Organization,La Kitchenette,LocalBusiness, ,https://www.communecter.org/#@laKitchenette,https://www.communecter.org/api/organization/get/id/5d1cb74540bb4e34129bf681,PostalAddress,2 rue jules simon,35000,RENNES,undefined,FR,GeoCoordinates,48.109181,-1.67924, ,Restaurant,Restauration,Café,Pâtisserie,Accepte contenant,Accepte Contenant, , , , ,laKitchenette, , , , , , , 
Organization,La Fée Cabosse,LocalBusiness, ,https://www.communecter.org/#@laFeeCabosse,https://www.communecter.org/api/organization/get/id/5d1cb7c440bb4e49129bf6ad,PostalAddress,2 rue poullain duparc,35000,RENNES,undefined,FR,GeoCoordinates,48.10865,-1.680267, ,Chocolaterie,chocolaterie,chocolatier,chocolat,Accepte Contenant,Accepte contenant,Vrac, , , ,laFeeCabosse, , , , , , , 
Organization,Pralibel,LocalBusiness, ,https://www.communecter.org/#@pralibel,https://www.communecter.org/api/organization/get/id/5d1cb83740bb4e96119bf7d7,PostalAddress,22 rue tronjolly,35000,RENNES,undefined,FR,GeoCoordinates,48.106525,-1.680902, ,Chocolaterie,chocolaterie,chocolat,Epicerie fine,épicerie fine,Accepte Contenant,Accepte contenant, , , ,pralibel, , , , , , , 
Organization,La boutique de l'artisan,LocalBusiness, ,https://www.communecter.org/#@laBoutiqueDeLartisan,https://www.communecter.org/api/organization/get/id/5d1cba5040bb4ec3129bf691,PostalAddress,1 rue d'estrees,35000,RENNES,undefined,FR,GeoCoordinates,48.111958,-1.679367, ,Crêpes,crêpes,galettes,Galettes,Crêperie à emporter,Accepte Contenant,Accepte contenant, , , ,laBoutiqueDeLartisan, , , , , , , 
Organization,Coffea crêpes,LocalBusiness, ,https://www.communecter.org/#@coffeaCrepes,https://www.communecter.org/api/organization/get/id/5d1cbac640bb4edf129bf689,PostalAddress,Rue de la visitation,35000,RENNES,undefined,FR,GeoCoordinates,48.114227,-1.678553, ,Crêpes,crêpes,Accepte Contenant,Accepte contenant, , , , , , ,coffeaCrepes, , , , , , , 
Organization,Epicerie Au grand air,LocalBusiness, ,https://www.communecter.org/#@epicerieAuGrandAir,https://www.communecter.org/api/organization/get/id/5d1cbb4040bb4e14139bf67d,PostalAddress,place de la rotonde,35000,RENNES,undefined,FR,GeoCoordinates,48.106979,-1.686601, ,Epicerie,épicerie,Vrac,Accepte Contenant,Accepte contenant, , , , , ,epicerieAuGrandAir, , , , , , , 
Organization,Le Cabinet des Colibris,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5d1cbbae40bb4e25139bf68d/logo-recycler-P.png,https://www.communecter.org/#@leCabinetDesColibris,https://www.communecter.org/api/organization/get/id/5d1cbbae40bb4e25139bf68d,PostalAddress,3 rue de la plaine,33710,GAURIAC,undefined,FR,GeoCoordinates,45.064499,-0.6188, ,Médecine,thérapeute,Accepte contenant, , , , , , , ,leCabinetDesColibris,https://www.facebook.com/pg/lecabinetdescolibris, , , , ,"Ostéopathie
Naturopathie
Reflexologie plantaire
Homéopathie Uniciste
Medecine Traditionnelle Chinoise
Magnétisme et Géobiologie", 
Organization,La Vie Claire Rennes,LocalBusiness, ,https://www.communecter.org/#@laVieClaireRennes,https://www.communecter.org/api/organization/get/id/5d1cbcc740bb4e61139bf691,PostalAddress,7 rue Poullain Duparc,35000,RENNES,undefined,FR,GeoCoordinates,48.108566,-1.680512, ,MagasinBio,Accepte Contenant,Accepte contenant, , , , , , , ,laVieClaireRennes, , , , , , , 
Organization,Le Grenier à Pain,LocalBusiness, ,https://www.communecter.org/#@leGrenierAPain1,https://www.communecter.org/api/organization/get/id/5d1cbd6d40bb4e90139bf67d,PostalAddress,Rue Vasselot,35000,RENNES,undefined,FR,GeoCoordinates,48.108583,-1.677585, ,Boulangerie,boulangerie,Pâtisserie,pâtisserie,Accepte Contenant,Accepte contenant,Boulangerie / pâtisserie, , , ,leGrenierAPain1, , , , , , , 
Organization,Aras Turquie,LocalBusiness, ,https://www.communecter.org/#@arasTurquie,https://www.communecter.org/api/organization/get/id/5d1cbdfe40bb4ec5139bf67d,PostalAddress,2 rue Jules Simon,35000,RENNES,undefined,FR,GeoCoordinates,48.109181,-1.67924, ,Epicerie,épicerie,Traiteur,Accepte Contenant,Accepte contenant, , , , , ,arasTurquie, , , , , , , 
Organization,Fromagerie Beillevaire,LocalBusiness, ,https://www.communecter.org/#@fromagerieBeillevaire1,https://www.communecter.org/api/organization/get/id/5d1cbebb40bb4ee7139bf689,PostalAddress,25 rue Jules Simon,35000,RENNES,undefined,FR,GeoCoordinates,48.107619,-1.679047, ,Fromagerie,fromage,Accepte Contenant,Accepte contenant, , , , , , ,fromagerieBeillevaire1, , , , , , , 
Organization,Glacier Sainte-Anne,LocalBusiness, ,https://www.communecter.org/#@glacierSainteanne,https://www.communecter.org/api/organization/get/id/5d1cbf6f40bb4eed139bf6a9,PostalAddress,Place Sainte-Anne,35000,RENNES,undefined,FR,GeoCoordinates,48.114167,-1.680299, ,Glacier,glaces,Accepte Contenant,Accepte contenant, , , , , , ,glacierSainteanne, , , , , , , 
Organization,Mokka,LocalBusiness, ,https://www.communecter.org/#@mokka,https://www.communecter.org/api/organization/get/id/5d1cbfe240bb4ee7139bf6f2,PostalAddress,14 rue le Bastard,35000,RENNES,undefined,FR,GeoCoordinates,48.113184,-1.679291, ,Glacier,Café,Glaces,Accepte Contenant,Accepte contenant, , , , , ,mokka, , , , , , , 
Organization,Herbosaurus,LocalBusiness, ,https://www.communecter.org/#@herbosaurus,https://www.communecter.org/api/organization/get/id/5d1cc04940bb4e54149bf681,PostalAddress,2 rue Jules Simon,35000,RENNES,undefined,FR,GeoCoordinates,48.109181,-1.67924, ,Restauration,Restaurant,PetiteRestauration,végétalien,Accepte Contenant,Accepte contenant, , , , ,herbosaurus, , , , , , , 
Organization,Yummy Sushi,LocalBusiness, ,https://www.communecter.org/#@yummySushi,https://www.communecter.org/api/organization/get/id/5d1cc09f40bb4e42149bf6c9,PostalAddress,2 rue Jules Simon,35000,RENNES,undefined,FR,GeoCoordinates,48.109181,-1.67924, ,Accepte Contenant,Accepte contenant,sushis,Restaurant, , , , , , ,yummySushi, , , , , , , 
Organization,La Lichouille,LocalBusiness, ,https://www.communecter.org/#@laLichouille,https://www.communecter.org/api/organization/get/id/5d1cc10240bb4e87149bf681,PostalAddress,Rue de la Visitation,35000,RENNES,undefined,FR,GeoCoordinates,48.114227,-1.678553, ,Restauration rapide,Accepte Contenant,Accepte contenant, , , , , , , ,laLichouille, , , , , , , 
Organization,Bagels & Cakes,LocalBusiness, ,https://www.communecter.org/#@bagelsCakes,https://www.communecter.org/api/organization/get/id/5d1cc16540bb4e9f149bf681,PostalAddress,Rue de la Visitation,35000,RENNES,undefined,FR,GeoCoordinates,48.114227,-1.678553, ,bagels,gâteaux,Restauration rapide,Accepte Contenant,Accepte contenant, , , , , ,bagelsCakes, , , , , , , 
Organization,Lindfield,LocalBusiness, ,https://www.communecter.org/#@lindfield,https://www.communecter.org/api/organization/get/id/5d1cc1b940bb4e53149bf6f0,PostalAddress,Rue Vasselot,35000,RENNES,undefined,FR,GeoCoordinates,48.108583,-1.677585, ,Epicerie fine,épicerie fine,spécialités anglaises,thé,accepte contenant,Accepte Contenant, , , , ,lindfield, , , , , , , 
Organization,LA GRANGE,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5d1ee97640bb4e32799bf684/4525336021789835023760897278844525806616576n.jpg,https://www.communecter.org/#@laGrange,https://www.communecter.org/api/organization/get/id/5d1ee97640bb4e32799bf684,PostalAddress,20 RUE JEAN PIERRE TIMBAUD,75011,PARIS 11E ARRONDISSEMENT,undefined,FR,GeoCoordinates,48.865345,2.368656, ,Vrac,Accepte Contenant,Épicerie,Primeur, , , , , , ,laGrange, , , , , ,Epicerie généraliste - Primeur. Produits en VRAC - Système de consigne. Pour une société Zéro déchet! ,roblotpe@hotmail.com
Organization,Le Carré Bio,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5d2345b840bb4e9e71742813/CARREBIOLOGO3004180101150x.png,https://www.communecter.org/#@leCarreBio1,https://www.communecter.org/api/organization/get/id/5d2345b840bb4e9e71742813,PostalAddress,23 rue des Bourguignons,92270,BOIS COLOMBES,undefined,FR,GeoCoordinates,48.912489,2.272197, ,Vrac,Accepte Contenant,Épicerie,Boucherie,Charcuterie,Bio, , , , ,leCarreBio1,https://www.lecarrebio.fr/, , , , ,"Boutique 100% Bio : Boucherie, Charcuterie maison, Épicerie Fine ",contact@naturallies.com
Organization,Aux Fleurons de la Viande - Boucherie Cuillerdier,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5d23533040bb4ea878742813/22196419676794499194214825538695769821141n.jpg,https://www.communecter.org/#@auxFleuronsDeLaViandeBoucherieCuillerdier,https://www.communecter.org/api/organization/get/id/5d23533040bb4ea878742813,PostalAddress,59 rue Monge,75005,PARIS 5E ARRONDISSEMENT,undefined,FR,GeoCoordinates,48.84433,2.352531, ,Vrac,Accepte Contenant,Boucherie, , , , , , , ,auxFleuronsDeLaViandeBoucherieCuillerdier, , , , , ,Boucherie, 
Organization,Le Court Circuit,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5d2355fd40bb4efa78742822/DEVANTURE.jpg,https://www.communecter.org/#@leCourtCircuit1,https://www.communecter.org/api/organization/get/id/5d2355fd40bb4efa78742822,PostalAddress,205 rue Saint Maur,75010,PARIS 10E ARRONDISSEMENT,undefined,FR,GeoCoordinates,48.872304,2.371428, ,Vrac,Accepte Contenant,Épicerie,Fromagerie,Traiteur, , , , , ,leCourtCircuit1, , , , , ,Épicerie / Fromagerie en direct de producteurs . Plats 'faits maison' à emporter, 
Organization,Le Court Circuit,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5d235b4540bb4ec47d742813/5284691920765853324321023245851122258149376n.jpg,https://www.communecter.org/#@leCourtCircuit2,https://www.communecter.org/api/organization/get/id/5d235b4540bb4ec47d742813,PostalAddress,44 rue Quincampoix,75004,PARIS 4E ARRONDISSEMENT,undefined,FR,GeoCoordinates,48.860943,2.350521, ,Vrac,Accepte Contenant,Épicerie,Fromagerie,Traiteur, , , , , ,leCourtCircuit2, , , , , ,Épicerie / Fromagerie en direct de producteurs . Plats 'faits maison' à emporter, 
Organization,Farinez'Vous,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5d235d3c40bb4e587e742813/1323769411346838932494905375619600361902331n.png,https://www.communecter.org/#@farinezVous,https://www.communecter.org/api/organization/get/id/5d235d3c40bb4e587e742813,PostalAddress,19 rue du Château des Rentiers,75013,PARIS 13E ARRONDISSEMENT,undefined,FR,GeoCoordinates,48.823754,2.370526, ,Vrac,Accepte Contenant,Boulangerie, , , , , , , ,farinezVous,http://www.farinez-vous.com/, , , , ,Boulangerie artisanale solidaire & durable,contact@farinez-vous.com
Organization,Farinez'Vous,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5d235f3640bb4e0d7f742814/1323769411346838932494905375619600361902331n.png,https://www.communecter.org/#@farinezvous,https://www.communecter.org/api/organization/get/id/5d235f3640bb4e0d7f742814,PostalAddress,9 rue Villiot,75012,PARIS 12E ARRONDISSEMENT,undefined,FR,GeoCoordinates,48.841281,2.374485, ,Vrac,Accepte Contenant,Boulangerie, , , , , , , ,farinezvous,http://www.farinez-vous.com/, , , , ,Boulangerie artisanale solidaire & durable,contact@farinez-vous.com
Organization,La Misstinguette en salopette,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5d239f3f40bb4edb34742826/mistinguette.png,https://www.communecter.org/#@laMisstinguetteEnSalopette,https://www.communecter.org/api/organization/get/id/5d239f3f40bb4edb34742826,PostalAddress,33 rue de la Colombette,31000,TOULOUSE,undefined,FR,GeoCoordinates,43.604487,1.453344, ,MCZD,Vrac,Accepte Contenant, , , , , , , ,laMisstinguetteEnSalopette,https://www.lamisstinguettensalopette.com/, , , , ,"Espace de vente de produits éco-responsables.
Cabinet de thérapies alternatives.
Espace créateurs",lamisstinguette.ensalopette@gmail.com
Organization,"Mogador, saveurs & douceurs",LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5d273e6540bb4efb6974281e/logo-vrac-P.png,https://www.communecter.org/#@mogadorSaveursDouceurs,https://www.communecter.org/api/organization/get/id/5d273e6540bb4efb6974281e,PostalAddress,Place du 14 juillet,33130,BEGLES,undefined,FR,GeoCoordinates,44.807254,-0.548976, ,Accepte contenant,Marché,Traiteur,Alimentation,Patisserie, , , , , ,mogadorSaveursDouceurs, , , , , ,"Food truck de spécialités marocaines (patisseries, taboulé, couscous)",hlihal@hotmail.fr
Organization,Super U,LocalBusiness, ,https://www.communecter.org/#@superU5,https://www.communecter.org/api/organization/get/id/5d3074eb40bb4e2165cea6ba,PostalAddress,4 rue Edouard Lucas,80000,AMIENS,undefined,FR,GeoCoordinates,49.900107,2.268725, ,accepte contenant, , , , , , , , , ,superU5,https://www.magasins-u.com/superu-amiens, , , , ,Supermarché, 
Organization,La petite balançoire,LocalBusiness, ,https://www.communecter.org/#@laPetiteBalancoire,https://www.communecter.org/api/organization/get/id/5d3176d140bb4e070ecea6cd,PostalAddress,1 rue sadi carnot,34140,MEZE,undefined,FR,GeoCoordinates,43.427949,3.606221, ,AccepteContenant, , , , , , , , , ,laPetiteBalancoire,https://guide-des-saveurs.fr/listing/la-petite-balancoire/, , , , ,"Un magasin de vrac (alimentation, produits d'entretien, hygiène)", 
Organization,KER'VRAC,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5d333c2f40bb4e3953cea71e/20181129114821.jpg,https://www.communecter.org/#@kervrac,https://www.communecter.org/api/organization/get/id/5d333c2f40bb4e3953cea71e,PostalAddress,2 Rue jean le berre,29120,PONT L ABBE,undefined,FR,GeoCoordinates,47.865676,-4.222122, ,Vrac,MCMD,Accepte Contenant, , , , , , , ,kervrac,https://kervrac.fr/, , , , ,Épicerie Vrac et sans emballage, 
Organization,Les Semeuses,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5d37ff7d40bb4e082a5e0919/20190723170339.jpg,https://www.communecter.org/#@lesSemeuses,https://www.communecter.org/api/organization/get/id/5d37ff7d40bb4e082a5e0919,PostalAddress,6 place du 118eme RI,29000,QUIMPER,undefined,FR,GeoCoordinates,47.994972,-4.10914, ,Accepte Contenant,Epicerie,MCMD, , , , , , , ,lesSemeuses,https://www.facebook.com/LesSemeusesQuimper/, , , , ,"Les Semeuses, c'est une épicerie vrac et un coffee shop qui vous proposent des produits bio et locaux dans une démarche zéro déchet.",lessemeuses.quimper@gmail.com
Organization,Chez Laurette,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5d39d40a40bb4e22065e0919/logo-vrac-P.png,https://www.communecter.org/#@chezLaurette,https://www.communecter.org/api/organization/get/id/5d39d40a40bb4e22065e0919,PostalAddress,170 rue de Begles,33800,BORDEAUX,undefined,FR,GeoCoordinates,44.822385,-0.565726,"Présent sur les marchés de Bègles, Mérignac et Pessac",Fromager,Alimentation,Accepte contenant,Commerce, , , , , , ,chezLaurette, , , , , ,Fromager / Cave à vins, 
Organization,Biocoop Grandeur Nature Saint Orens,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5d4896d940bb4e05547449a7/biocoopSaintOrens.png,https://www.communecter.org/#@biocoopGrandeurNatureSaintOrens,https://www.communecter.org/api/organization/get/id/5d4896d940bb4e05547449a7,PostalAddress,allée des champs pinsons,31650,ST ORENS DE GAMEVILLE,undefined,FR,GeoCoordinates,43.565299,1.519512, ,MCZD,Vrac,Accepte Contenant, , , , , , , ,biocoopGrandeurNatureSaintOrens,https://www.facebook.com/biocoopstorens/, , , , , , 
Organization,Croq Primeur,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5d4898af40bb4e6b547449a3/croqPrimeur.png,https://www.communecter.org/#@croqPrimeur,https://www.communecter.org/api/organization/get/id/5d4898af40bb4e6b547449a3,PostalAddress,1 avenue de lapeyriere,31240,ST JEAN,undefined,FR,GeoCoordinates,43.668286,1.500893, ,MCZD,Vrac,Accepte Contenant, , , , , , , ,croqPrimeur, , , , , , ,xavier.caudrelier@gmail.com
Organization,Boulangerie Rohr,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5d6a545740bb4e9955be0e61/Boulangerie-Rohr-Logo-rYosolution-infYorieure.jpg,https://www.communecter.org/#@boulangerieRohr,https://www.communecter.org/api/organization/get/id/5d6a545740bb4e9955be0e61,PostalAddress,35 Rue de la liberté,57520,GROSBLIEDERSTROFF,undefined,FR,GeoCoordinates,49.15407500,7.02756000, ,Boulangerie / pâtisserie,vracs,Accepte Contenant Vrac,Sacs réutilisables,pains bio,Paniers de légumes bio,Accepte Contenant, , , ,boulangerieRohr, , , , , ,"Bonjour, 

Nous souhaitons réduire les déchets dans notre boulangerie, nous encourageons donc nos clients à venir avec leurs récipients. ",rohrarnaud@msn.com
Organization,Karl Maison du Hot Dog,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5d71651b40bb4ec2187b23c7/Karl.jpg,https://www.communecter.org/#@karlMaisonDuHotDog,https://www.communecter.org/api/organization/get/id/5d71651b40bb4ec2187b23c7,PostalAddress,14 rue temponieres,31000,TOULOUSE,undefined,FR,GeoCoordinates,43.601469,1.44333, ,MCZD,Accepte Contenant, , , , , , , , ,karlMaisonDuHotDog,https://www.facebook.com/KarlMaisonduHotDog, , , , ,"Restaurant, Fast Food",karlmaisonduhotdog@gmail.com
Organization,Boulangerie Carré,LocalBusiness, ,https://www.communecter.org/#@boulangerieCarre,https://www.communecter.org/api/organization/get/id/5d73b2fb40bb4e6c037b23ca,PostalAddress,72 avenue Pasteur,10000,TROYES,undefined,FR,GeoCoordinates,48.301119,4.064439, ,MCZD,acceptecontenant,boulangerie,artisanal, , , , , , ,boulangerieCarre, , , , , ,Boulangerie artisanale, 
Organization,Boulangerie Carré,LocalBusiness, ,https://www.communecter.org/#@boulangerieCarre1,https://www.communecter.org/api/organization/get/id/5d73b9db40bb4ea7047b23d0,PostalAddress,47 rue Jean Jaurès,10440,LA RIVIERE DE CORPS,undefined,FR,GeoCoordinates,48.287393,4.029815, ,MCZD,acceptecontenant,boulangerie,artisanal, , , , , , ,boulangerieCarre1, , , , , ,Boulangerie artisanale, 
Organization,La Fromagerie,LocalBusiness, ,https://www.communecter.org/#@laFromagerie3,https://www.communecter.org/api/organization/get/id/5d73ba8940bb4ec0047b23c7,PostalAddress,20 avenue gallieni,10300,STE SAVINE,undefined,FR,GeoCoordinates,48.294507,4.060695, ,MCZD,acceptecontenant,fromagerie, , , , , , , ,laFromagerie3, , , , , , , 
Organization,Maxicoffee,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5d7a6fa240bb4e1704c697b1/logo-vrac-P.png,https://www.communecter.org/#@maxicoffee,https://www.communecter.org/api/organization/get/id/5d7a6fa240bb4e1704c697b1,PostalAddress,1051boulevard de l'industrie,33260,LA TESTE DE BUCH,undefined,FR,GeoCoordinates,44.611898,-1.127752, ,Accepte contenant,Coffee Shop,Restaurant, , , , , , , ,maxicoffee,https://www.maxicoffee.com/coffeeshopstore-f-386.html, , , , ,Coffee shop et vente à emporter de café et matériel.,steven@maxicoffee.com
Organization,Spar Casino,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5d7a704840bb4e3804c697b1/logo-vrac-P.png,https://www.communecter.org/#@sparCasino,https://www.communecter.org/api/organization/get/id/5d7a704840bb4e3804c697b1,PostalAddress,32 /34 avenue du marechal de lattre de Tassigny,33470,GUJAN MESTRAS,undefined,FR,GeoCoordinates,44.638541,-1.113444, ,Accepte contenant,Alimentation,Boucherie, , , , , , , ,sparCasino, , , , , ,Supermarché,spar.districom@gmail.com
Organization,L'Eau Vive La Teste de Buch,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5d7a71c240bb4eb904c697a8/logo-vrac-P.png,https://www.communecter.org/#@leauViveLaTesteDeBuch,https://www.communecter.org/api/organization/get/id/5d7a71c240bb4eb904c697a8,PostalAddress,670 avenue Vulcain,33260,LA TESTE DE BUCH,undefined,FR,GeoCoordinates,44.613548,-1.118638, ,Accepte contenant,Alimentation,Biologique, , , , , , , ,leauViveLaTesteDeBuch,https://www.facebook.com/eauvivelatestedebuch/, , , , ,Epicerie Bio,eauvivearcachon@gmail.com
Organization,Le Marché des Delices,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5d7a729840bb4ef004c697ab/logo-vrac-P.png,https://www.communecter.org/#@leMarcheDesDelices,https://www.communecter.org/api/organization/get/id/5d7a729840bb4ef004c697ab,PostalAddress,341 avenue Vulcain,33260,LA TESTE DE BUCH,undefined,FR,GeoCoordinates,44.614688,-1.122521, ,Accepte contenant,Alimentation,Biologique, , , , , , , ,leMarcheDesDelices,https://delicesbio.fr/, , , , ,Magasin bio, 
Organization,Aux Trois Cochons,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5d7a732740bb4e6805c697a8/logo-vrac-P.png,https://www.communecter.org/#@auxTroisCochons,https://www.communecter.org/api/organization/get/id/5d7a732740bb4e6805c697a8,PostalAddress,place de la claire,33470,GUJAN MESTRAS,undefined,FR,GeoCoordinates,44.638953,-1.060496, ,Accepte contenant,Boucherie, , , , , , , , ,auxTroisCochons,https://www.facebook.com/Auxtroiscochons/, , , , ,Boucherie, 
Organization,Epicerie Boucherie Didier Bellas,LocalBusiness, ,https://www.communecter.org/#@epicerieBoucherieDidierBellas,https://www.communecter.org/api/organization/get/id/5d7e791f40bb4e1b33c697ac,PostalAddress,18 bis rue Montmorency,34200,SETE,undefined,FR,GeoCoordinates,43.406804,3.695585, ,AccepteContenant, , , , , , , , , ,epicerieBoucherieDidierBellas, , , , , , , 
Organization,Biocoop Le Boulou,LocalBusiness, ,https://www.communecter.org/#@biocoopLeBoulou,https://www.communecter.org/api/organization/get/id/5d80deed40bb4ed93d496a74,PostalAddress,16 Carrer d'En Cavailles,66160,LE BOULOU,undefined,FR,GeoCoordinates,42.533579,2.83945,"Venez découvrir notre boucherie, fromage à la coupe, fruits et légumes, production locale, rayon frais, cosmétique, etc. dans un magasin chaleureux et atypique avec une équipe dynamique et professionnelle.",acceptecontenant,vrac,épiceriebiologique,Accepte contenant,MCMD,Produits biologiques,Boulangerie,Fromagerie,Boucherie, ,biocoopLeBoulou,http://www.biocoopleboulou.com, , , , ,"Venez découvrir notre boucherie, fromage à la coupe, fruits et légumes, production locale, rayon frais, cosmétique, etc.",biocoopleboulou@gmail.com
Organization,Bio Gourmand,LocalBusiness, ,https://www.communecter.org/#@bioGourmand,https://www.communecter.org/api/organization/get/id/5d80e1b140bb4e2b3f496a77,PostalAddress,11 rue de la république,66190,COLLIOURE,undefined,FR,GeoCoordinates,42.52512,3.082643, ,Accepte contenant,acceptecontenant,vrac,MCMD,épicerie, , , , , ,bioGourmand, , , , , ,"Magasin biologique à Collioure proche de la mairie . Tous genres de produits locaux biologiques, pains, fromages, légumes, fruits, ...",biogourmand4@gmail.com
Organization,Ma coop',LocalBusiness, ,https://www.communecter.org/#@maCoop,https://www.communecter.org/api/organization/get/id/5d80e5dd40bb4e4041496a71,PostalAddress,21 avenue de la gare,66400,CERET,undefined,FR,GeoCoordinates,42.493772,2.737465, ,Accepte contenant,acceptecontenant,vrac,MCMD,Boucherie,Fleuriste,Boulangerie,Fromagerie,Epicerie, ,maCoop,http://www.macoop66.fr, , , , ,"Vente en circuit court de fruits et légumes, viandes, fromages et crèmerie, vins et épicerie",macoop66@gmail.com
Organization,Ma coop',LocalBusiness, ,https://www.communecter.org/#@maCoop1,https://www.communecter.org/api/organization/get/id/5d80e92e40bb4e9242496a71,PostalAddress,5 route de Collioure,66700,ARGELES SUR MER,undefined,FR,GeoCoordinates,42.543399,3.027047, ,Accepte contenant,acceptecontenant,vrac,MCMD,boucherie,fleuriste,boulangerie,fromagerie,épicerie, ,maCoop1,https://www.macoop66.fr, , , , ,"Vente en circuit court de fruits et légumes, viandes, fromages et crèmerie, vins et épicerie.",macoop66@gmail.com
